00: Vysvětli pojem nebo část: Rychlý test	<b>- Co umět ke zkoušce</b><br><br>Zkus si bez poznámek odpovědět:<br><br>1. Jaký je rozdíl mezi hrozbou, zranitelností a rizikem?<br>2. Proč se v TLS používá kombinace asymetrické a symetrické kryptografie?<br>3. Proč hash není šifrování?<br>4. Co znamená AAA?<br>5. Proč MFA snižuje riziko kompromitace účtu?<br>6. Jaký je rozdíl mezi monitoringem a logováním?<br>7. Co je syslog?<br>8. Jaká je minimální sada opatření pro server?<br>9. Jaký je rozdíl mezi firewallem, IDS a IPS?<br>10. Kdy použít VPN?<br>11. Co dělá SOC a co CSIRT/CERT?<br>12. Proč se v kyberbezpečnosti řeší legislativa?	00 00_co_umet_ke_zkousce kyber
00: Vysvětli pojem nebo část: Kontrola podle 00_reading-week-enc-kb-ls-2026.html	<b>- Otázky a odpovědi ke zkoušce</b><br><br>Tato část převádí osnovu z hlavního HTML souboru na otázky. Slouží jako kontrola, že souhrn nepokrývá jen jednotlivá PDF, ale i celé požadované tematické minimum předmětu.	00 00_otazky_a_odpovedi_ke_zkousce kyber
00: Vysvětli pojem nebo část: Kontrola podle 00_reading-week-enc-kb-ls-2026.html / Co zahrnují obecné principy zajišťování bezpečnosti digitálních aktiv?	<b>- Otázky a odpovědi ke zkoušce</b><br><br>Patří sem identifikace a hodnocení digitálních aktiv, určení jejich důvěrnosti, integrity a dostupnosti, vyhodnocení hrozeb, zranitelností a rizik, návrh opatření, bezpečnostní politika a také fyzická a organizační ochrana infrastruktury.	00 00_otazky_a_odpovedi_ke_zkousce kyber
00: Vysvětli pojem nebo část: Kontrola podle 00_reading-week-enc-kb-ls-2026.html / Jak se hodnotí digitální aktiva a proč se to dělá?	<b>- Otázky a odpovědi ke zkoušce</b><br><br>U aktiva se určuje vlastník, hodnota, umístění, závislosti, dopad ztráty důvěrnosti, integrity nebo dostupnosti a vazba na procesy organizace. Cílem je vědět, co je opravdu důležité a kam má směřovat nejsilnější ochrana.	00 00_otazky_a_odpovedi_ke_zkousce kyber
00: Vysvětli pojem nebo část: Kontrola podle 00_reading-week-enc-kb-ls-2026.html / Co znamená eliminace nebo mitigace rizika?	<b>- Otázky a odpovědi ke zkoušce</b><br><br>Riziko lze snížit bezpečnostním opatřením, přenést například pojištěním nebo smlouvou, akceptovat, pokud je přijatelné, případně se mu vyhnout změnou procesu. V praxi se často nemluví o úplné eliminaci, ale o snížení rizika na přijatelnou úroveň.	00 00_otazky_a_odpovedi_ke_zkousce kyber
00: Vysvětli pojem nebo část: Kontrola podle 00_reading-week-enc-kb-ls-2026.html / Co je bezpečnostní politika?	<b>- Otázky a odpovědi ke zkoušce</b><br><br>Bezpečnostní politika je soubor pravidel, odpovědností a postupů, které určují, jak organizace chrání aktiva. Popisuje například práci s účty, hesly, oprávněními, incidenty, zálohami, zařízeními, vzdáleným přístupem a dodavateli.	00 00_otazky_a_odpovedi_ke_zkousce kyber
00: Vysvětli pojem nebo část: Kontrola podle 00_reading-week-enc-kb-ls-2026.html / Co patří do fyzické a organizační ochrany infrastruktury?	<b>- Otázky a odpovědi ke zkoušce</b><br><br>Fyzická ochrana zahrnuje zabezpečení prostor, serveroven, rozvaděčů, napájení, chlazení, požární ochranu a kontrolu vstupu. Organizační ochrana řeší role, odpovědnosti, procesy, školení, změnové řízení, pravidla pro zaměstnance a kontrolu dodavatelů.	00 00_otazky_a_odpovedi_ke_zkousce kyber
00: Vysvětli pojem nebo část: Kontrola podle 00_reading-week-enc-kb-ls-2026.html / Jaký je rozdíl mezi kryptografií a kryptoanalýzou?	<b>- Otázky a odpovědi ke zkoušce</b><br><br>Kryptografie navrhuje metody pro ochranu důvěrnosti, integrity, autenticity a nepopiratelnosti. Kryptoanalýza zkoumá, jak kryptografické systémy prolomit nebo oslabit, například hledáním slabých klíčů, chyb v algoritmu nebo špatné implementace.	00 00_otazky_a_odpovedi_ke_zkousce kyber
00: Vysvětli pojem nebo část: Kontrola podle 00_reading-week-enc-kb-ls-2026.html / Kdy použít symetrické a kdy asymetrické šifrování?	<b>- Otázky a odpovědi ke zkoušce</b><br><br>Symetrické šifrování se hodí pro rychlé šifrování většího objemu dat, protože používá stejný tajný klíč pro šifrování i dešifrování. Asymetrické šifrování používá pár veřejného a soukromého klíče a hodí se pro výměnu klíčů, ověření identity, certifikáty a elektronické podpisy.	00 00_otazky_a_odpovedi_ke_zkousce kyber
00: Vysvětli pojem nebo část: Kontrola podle 00_reading-week-enc-kb-ls-2026.html / K čemu slouží hashovací algoritmus?	<b>- Otázky a odpovědi ke zkoušce</b><br><br>Hash vytváří krátký otisk dat s pevnou délkou. Používá se pro kontrolu integrity, ukládání hesel ve formě salted hashe, digitální podpisy, kontrolu souborů a detekci změny dat. Není to šifrování, protože z hashe se nemá dát získat původní zpráva.	00 00_otazky_a_odpovedi_ke_zkousce kyber
00: Vysvětli pojem nebo část: Kontrola podle 00_reading-week-enc-kb-ls-2026.html / Co jsou bezpečnostní techniky založené na kryptografických systémech?	<b>- Otázky a odpovědi ke zkoušce</b><br><br>Jde například o TLS, VPN, elektronický podpis, certifikáty, PKI, šifrování disků, šifrování záloh, bezpečné ukládání hesel, kontrolní součty, HMAC a mechanismy pro ověření identity nebo integrity dat.	00 00_otazky_a_odpovedi_ke_zkousce kyber
00: Vysvětli pojem nebo část: Kontrola podle 00_reading-week-enc-kb-ls-2026.html / Co znamená AAA?	<b>- Otázky a odpovědi ke zkoušce</b><br><br>AAA znamená Authentication, Authorization, Accounting/Auditing. Authentication ověřuje, kdo uživatel je. Authorization určuje, co smí dělat. Accounting nebo Auditing zaznamenává, co uživatel nebo systém provedl.	00 00_otazky_a_odpovedi_ke_zkousce kyber
00: Vysvětli pojem nebo část: Kontrola podle 00_reading-week-enc-kb-ls-2026.html / Co má řešit heslová politika?	<b>- Otázky a odpovědi ke zkoušce</b><br><br>Heslová politika má řešit délku a kvalitu hesel, zákaz opakovaného používání hesel, bezpečné ukládání hesel, ochranu proti hádání, použití správců hesel, reset hesel, zákaz sdílení účtů a doplnění hesel o MFA tam, kde je to důležité.	00 00_otazky_a_odpovedi_ke_zkousce kyber
00: Vysvětli pojem nebo část: Kontrola podle 00_reading-week-enc-kb-ls-2026.html / Proč se řeší MFA?	<b>- Otázky a odpovědi ke zkoušce</b><br><br>MFA snižuje riziko, že kompromitované heslo automaticky znamená kompromitovaný účet. Kombinuje více faktorů, typicky něco, co uživatel zná, má nebo čím je. Příkladem je heslo plus mobilní aplikace, hardwarový token nebo biometrie.	00 00_otazky_a_odpovedi_ke_zkousce kyber
00: Vysvětli pojem nebo část: Kontrola podle 00_reading-week-enc-kb-ls-2026.html / Co jsou uživatelské účty, skupiny a oprávnění?	<b>- Otázky a odpovědi ke zkoušce</b><br><br>Účet reprezentuje identitu uživatele nebo služby. Skupiny usnadňují správu více účtů najednou. Oprávnění určují přístup ke konkrétním systémům, souborům, službám nebo akcím. Správný návrh oprávnění má vycházet z principu nejmenších oprávnění.	00 00_otazky_a_odpovedi_ke_zkousce kyber
00: Vysvětli pojem nebo část: Kontrola podle 00_reading-week-enc-kb-ls-2026.html / Co je centralizovaná AAA a SSO?	<b>- Otázky a odpovědi ke zkoušce</b><br><br>Centralizovaná AAA znamená, že ověřování, oprávnění a audit se spravují na jednom nebo několika centrálních systémech místo samostatně na každé službě. SSO umožňuje uživateli přihlásit se jednou a používat více služeb bez opakovaného zadávání hesla.	00 00_otazky_a_odpovedi_ke_zkousce kyber
00: Vysvětli pojem nebo část: Kontrola podle 00_reading-week-enc-kb-ls-2026.html / Jaké jsou minimální kroky ochrany serveru a dat?	<b>- Otázky a odpovědi ke zkoušce</b><br><br>Nastavit role a oprávnění, omezit služby jen na nutné minimum, pravidelně aktualizovat, zapnout audit a logování, používat silnou autentizaci, chránit data šifrováním, dělat zálohy, testovat obnovu, oddělovat prostředí a sledovat bezpečnostní události.	00 00_otazky_a_odpovedi_ke_zkousce kyber
00: Vysvětli pojem nebo část: Kontrola podle 00_reading-week-enc-kb-ls-2026.html / Jak souvisí audit událostí a SELinux?	<b>- Otázky a odpovědi ke zkoušce</b><br><br>Audit událostí slouží k zaznamenání důležitých akcí a bezpečnostních událostí. SELinux je mechanismus povinného řízení přístupu, který vynucuje bezpečnostní politiku nad procesy a soubory. V praxi se doplňují: SELinux omezuje, co proces smí, a audit pomáhá zjistit, co bylo povoleno, odmítnuto nebo podezřelé.	00 00_otazky_a_odpovedi_ke_zkousce kyber
00: Vysvětli pojem nebo část: Kontrola podle 00_reading-week-enc-kb-ls-2026.html / Proč jsou důležité zálohy a šifrování disků?	<b>- Otázky a odpovědi ke zkoušce</b><br><br>Zálohy chrání dostupnost a obnovitelnost dat po chybě, útoku, výpadku nebo ransomwaru. Šifrování disků chrání důvěrnost dat při ztrátě zařízení, krádeži serveru, neoprávněném přístupu k médiu nebo likvidaci disků.	00 00_otazky_a_odpovedi_ke_zkousce kyber
00: Vysvětli pojem nebo část: Kontrola podle 00_reading-week-enc-kb-ls-2026.html / Jaký je cíl monitoringu?	<b>- Otázky a odpovědi ke zkoušce</b><br><br>Monitoring má průběžně sledovat dostupnost, výkon, stav služeb, kapacitu a bezpečnostní události. Pomáhá rychle odhalit výpadky, anomálie, útoky, chybné konfigurace a dlouhodobé trendy.	00 00_otazky_a_odpovedi_ke_zkousce kyber
00: Vysvětli pojem nebo část: Kontrola podle 00_reading-week-enc-kb-ls-2026.html / Co jsou metriky v monitoringu?	<b>- Otázky a odpovědi ke zkoušce</b><br><br>Metriky jsou měřitelné hodnoty, například dostupnost služby, latence, vytížení CPU, RAM, diskový prostor, počet chyb, propustnost sítě, počet neúspěšných přihlášení nebo počet bezpečnostních alertů.	00 00_otazky_a_odpovedi_ke_zkousce kyber
00: Vysvětli pojem nebo část: Kontrola podle 00_reading-week-enc-kb-ls-2026.html / Co je logování a syslog server?	<b>- Otázky a odpovědi ke zkoušce</b><br><br>Logování ukládá záznamy o událostech. Syslog je běžný protokol a formát pro předávání logů hlavně z unixových systémů a síťových prvků. Syslog server logy centralizuje, takže se dají lépe vyhledávat, korelovat, archivovat a chránit proti smazání na napadeném zařízení.	00 00_otazky_a_odpovedi_ke_zkousce kyber
00: Vysvětli pojem nebo část: Kontrola podle 00_reading-week-enc-kb-ls-2026.html / Co je PKI a k čemu slouží certifikáty?	<b>- Otázky a odpovědi ke zkoušce</b><br><br>PKI je infrastruktura veřejných klíčů. Zajišťuje vydávání, správu, ověřování a odvolávání certifikátů. Certifikát svazuje veřejný klíč s identitou subjektu a umožňuje ověřit, že komunikujeme se správnou stranou.	00 00_otazky_a_odpovedi_ke_zkousce kyber
00: Vysvětli pojem nebo část: Kontrola podle 00_reading-week-enc-kb-ls-2026.html / Co znamená šifrovaná komunikace?	<b>- Otázky a odpovědi ke zkoušce</b><br><br>Šifrovaná komunikace chrání přenášená data před odposlechem a často i před neoprávněnou změnou. Typickým příkladem je HTTPS nad TLS, VPN tunel nebo šifrované spojení mezi službami.	00 00_otazky_a_odpovedi_ke_zkousce kyber
00: Vysvětli pojem nebo část: Kontrola podle 00_reading-week-enc-kb-ls-2026.html / Co je elektronický podpis?	<b>- Otázky a odpovědi ke zkoušce</b><br><br>Elektronický podpis využívá soukromý klíč podepisující osoby nebo systému a veřejný klíč pro ověření. Slouží k ověření původu dokumentu, integrity dokumentu a v některých režimech i k nepopiratelnosti.	00 00_otazky_a_odpovedi_ke_zkousce kyber
00: Vysvětli pojem nebo část: Kontrola podle 00_reading-week-enc-kb-ls-2026.html / Co znamená vysoká dostupnost pomocí anycastu, DNS a CDN?	<b>- Otázky a odpovědi ke zkoušce</b><br><br>Vysoká dostupnost znamená, že služba zůstává dostupná i při výpadku části infrastruktury. DNS může směrovat uživatele na dostupný uzel, anycast umožňuje směrovat stejnou IP adresu do nejbližší nebo dostupné lokality a CDN rozkládá obsah do více geografických míst.	00 00_otazky_a_odpovedi_ke_zkousce kyber
00: Vysvětli pojem nebo část: Kontrola podle 00_reading-week-enc-kb-ls-2026.html / Jaké nástroje patří do ochrany endpointů?	<b>- Otázky a odpovědi ke zkoušce</b><br><br>Antivirus, antimalware, EDR, osobní firewall, šifrování disku, správa aktualizací, správa konfigurací, MDM/UEM, aplikační kontrola, ochrana proti phishingu a řízení přístupu zařízení do sítě.	00 00_otazky_a_odpovedi_ke_zkousce kyber
00: Vysvětli pojem nebo část: Kontrola podle 00_reading-week-enc-kb-ls-2026.html / Co znamená hromadná správa koncových stanic?	<b>- Otázky a odpovědi ke zkoušce</b><br><br>Je to centrální správa notebooků, počítačů a mobilních zařízení. Umožňuje nasazovat aktualizace, politiky, software, konfigurace, certifikáty, šifrování, vzdálené vymazání zařízení a kontrolu souladu s bezpečnostními pravidly.	00 00_otazky_a_odpovedi_ke_zkousce kyber
00: Vysvětli pojem nebo část: Kontrola podle 00_reading-week-enc-kb-ls-2026.html / Co je network admission control?	<b>- Otázky a odpovědi ke zkoušce</b><br><br>Network admission control ověřuje, zda zařízení smí do sítě. Může kontrolovat identitu uživatele, stav zařízení, certifikát, členství v doméně, aktuálnost systému nebo přítomnost bezpečnostního softwaru. Nevyhovující zařízení může být odmítnuto nebo zařazeno do karanténní VLAN.	00 00_otazky_a_odpovedi_ke_zkousce kyber
00: Vysvětli pojem nebo část: Kontrola podle 00_reading-week-enc-kb-ls-2026.html / Co je IP spoofing a jak se proti němu bránit?	<b>- Otázky a odpovědi ke zkoušce</b><br><br>IP spoofing je podvržení zdrojové IP adresy. Obrana zahrnuje filtrování provozu na hraně sítě, anti-spoofing pravidla, uRPF, správné ACL, segmentaci a nepovažování samotné IP adresy za dostatečný důkaz identity.	00 00_otazky_a_odpovedi_ke_zkousce kyber
00: Vysvětli pojem nebo část: Kontrola podle 00_reading-week-enc-kb-ls-2026.html / Proč se používá VLAN segmentace?	<b>- Otázky a odpovědi ke zkoušce</b><br><br>VLAN segmentace odděluje části sítě podle účelu, důvěryhodnosti nebo typu zařízení. Omezuje laterální pohyb útočníka, snižuje dopad kompromitace a umožňuje přesněji řídit pravidla mezi segmenty.	00 00_otazky_a_odpovedi_ke_zkousce kyber
00: Vysvětli pojem nebo část: Kontrola podle 00_reading-week-enc-kb-ls-2026.html / Jaký je rozdíl mezi FW, IPS, NGFW, web proxy a VPN?	<b>- Otázky a odpovědi ke zkoušce</b><br><br>Firewall filtruje provoz podle pravidel. IPS aktivně detekuje a blokuje škodlivý provoz. NGFW přidává hlubší inspekci, aplikační pravidla a často integraci s identitami. Web proxy zprostředkovává a kontroluje webový provoz. VPN vytváří šifrované propojení přes nedůvěryhodnou síť.	00 00_otazky_a_odpovedi_ke_zkousce kyber
00: Vysvětli pojem nebo část: Kontrola podle 00_reading-week-enc-kb-ls-2026.html / Jaký je rozdíl mezi site-to-site VPN a remote-access VPN?	<b>- Otázky a odpovědi ke zkoušce</b><br><br>Site-to-site VPN propojuje celé sítě, typicky pobočky nebo datacentra. Remote-access VPN připojuje jednotlivého uživatele nebo zařízení do firemní sítě.	00 00_otazky_a_odpovedi_ke_zkousce kyber
00: Vysvětli pojem nebo část: Kontrola podle 00_reading-week-enc-kb-ls-2026.html / Jaký je rozdíl mezi PSK a Enterprise/802.1X u Wi-Fi?	<b>- Otázky a odpovědi ke zkoušce</b><br><br>PSK používá sdílené heslo pro více uživatelů nebo zařízení. Enterprise/802.1X používá individuální ověřování, typicky proti RADIUS serveru, a umožňuje lepší správu identit, odvolání přístupu a audit.	00 00_otazky_a_odpovedi_ke_zkousce kyber
00: Vysvětli pojem nebo část: Kontrola podle 00_reading-week-enc-kb-ls-2026.html / K čemu slouží wireless controller?	<b>- Otázky a odpovědi ke zkoušce</b><br><br>Wireless controller centrálně spravuje přístupové body, konfigurace SSID, roaming, kanály, výkon, autentizaci, monitoring a bezpečnostní politiky bezdrátové sítě.	00 00_otazky_a_odpovedi_ke_zkousce kyber
00: Vysvětli pojem nebo část: Kontrola podle 00_reading-week-enc-kb-ls-2026.html / Proč se kontroluje rádiové spektrum a detekují cizí AP?	<b>- Otázky a odpovědi ke zkoušce</b><br><br>Kontrola spektra pomáhá najít rušení, přetížené kanály a podezřelé vysílání. Detekce cizích nebo rogue AP odhaluje neautorizované přístupové body, které mohou obcházet bezpečnostní politiku nebo lákat uživatele k připojení.	00 00_otazky_a_odpovedi_ke_zkousce kyber
00: Vysvětli pojem nebo část: Kontrola podle 00_reading-week-enc-kb-ls-2026.html / Jaká jsou specifika IoT v bezdrátových sítích?	<b>- Otázky a odpovědi ke zkoušce</b><br><br>IoT zařízení mívají slabší výkon, horší podporu aktualizací, dlouhou životnost, jednoduché autentizační mechanismy a často omezenou správu. Proto je vhodné je segmentovat, omezit jejich komunikaci, sledovat provoz a nepouštět je do citlivých částí sítě.	00 00_otazky_a_odpovedi_ke_zkousce kyber
00: Vysvětli pojem nebo část: Kontrola podle 00_reading-week-enc-kb-ls-2026.html / K čemu slouží honeypot?	<b>- Otázky a odpovědi ke zkoušce</b><br><br>Honeypot je návnadový systém nebo služba, která má přilákat útočníka a umožnit pozorování jeho chování. Pomáhá s detekcí útoků, sběrem indikátorů kompromitace a pochopením metod útočníků.	00 00_otazky_a_odpovedi_ke_zkousce kyber
00: Vysvětli pojem nebo část: Kontrola podle 00_reading-week-enc-kb-ls-2026.html / K čemu slouží sandbox?	<b>- Otázky a odpovědi ke zkoušce</b><br><br>Sandbox je izolované prostředí pro bezpečné spuštění neznámého nebo podezřelého kódu. Používá se při analýze malwaru, testování příloh, kontrole chování programu a omezení dopadu škodlivé aktivity.	00 00_otazky_a_odpovedi_ke_zkousce kyber
00: Vysvětli pojem nebo část: Kontrola podle 00_reading-week-enc-kb-ls-2026.html / Jak serverová virtualizace pomáhá vysoké dostupnosti?	<b>- Otázky a odpovědi ke zkoušce</b><br><br>Virtualizace umožňuje provozovat služby ve virtuálních strojích, přesouvat je mezi fyzickými servery, lépe plánovat údržbu a obnovovat služby po selhání. Ve spojení s více hostiteli a sdíleným nebo replikovaným úložištěm pomáhá snížit dopad výpadku hardwaru.	00 00_otazky_a_odpovedi_ke_zkousce kyber
00: Vysvětli pojem nebo část: Kontrola podle 00_reading-week-enc-kb-ls-2026.html / Co je osobní údaj a jak se chrání?	<b>- Otázky a odpovědi ke zkoušce</b><br><br>Osobní údaj je informace vztahující se k identifikované nebo identifikovatelné fyzické osobě. Chrání se omezením účelu a rozsahu zpracování, řízením přístupů, šifrováním, pseudonymizací, logováním, smlouvami se zpracovateli, školením a pravidly pro incidenty.	00 00_otazky_a_odpovedi_ke_zkousce kyber
